operator_id,operator_name,point_id,site_external_id,connector_type,charging_mode,voltage,max_current,max_power_w,expected_w,ratio,categoria,severidade
GLPP,Galp Power OPC,LNH-00035-01,LNH-00035,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LNH-00035-02,LNH-00035,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LNH-00036-01,LNH-00036,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LNH-00036-02,LNH-00036,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LNH-00037-01,LNH-00037,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LNH-00037-02,LNH-00037,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LNH-00039-01,LNH-00039,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LNH-00039-02,LNH-00039,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LNH-00040-01,LNH-00040,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LNH-00040-02,LNH-00040,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LRS-00135-01,LRS-00135,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LRS-00135-02,LRS-00135,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LSB-00856-01,LSB-00856,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LSB-00856-02,LSB-00856,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MCH-00014-01,MCH-00014,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MCH-00014-02,MCH-00014,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MCH-00015-01,MCH-00015,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MCH-00015-02,MCH-00015,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MDR-00006-01,MDR-00006,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MDR-00006-02,MDR-00006,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,PNI-00026-01,PNI-00026,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,PNI-00026-02,PNI-00026,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,PVZ-00043-01,PVZ-00043,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,PVZ-00043-02,PVZ-00043,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,RSD-00003-01,RSD-00003,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,RSD-00003-02,RSD-00003,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,SJM-00047-01,SJM-00047,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,SJM-00047-02,SJM-00047,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,SNT-00149-01,SNT-00149,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,SNT-00149-02,SNT-00149,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,SRN-00004-01,SRN-00004,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,SRN-00004-02,SRN-00004,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,STB-00096-01,STB-00096,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,STB-00096-02,STB-00096,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,STR-00059-01,STR-00059,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,STR-00059-02,STR-00059,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,TMC-00003-01,TMC-00003,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,TMC-00003-02,TMC-00003,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,TVD-00027-01,TVD-00027,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,TVD-00027-02,TVD-00027,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VCD-00057-01,VCD-00057,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VCD-00057-02,VCD-00057,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VCT-00054-01,VCT-00054,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VCT-00054-02,VCT-00054,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VCT-00059-01,VCT-00059,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VCT-00059-02,VCT-00059,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VFX-00108-01,VFX-00108,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VFX-00108-02,VFX-00108,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VFX-00125-01,VFX-00125,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VFX-00125-02,VFX-00125,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VFX-00130-01,VFX-00130,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VFX-00130-02,VFX-00130,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VFX-00148-01,VFX-00148,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VFX-00148-02,VFX-00148,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VFX-00149-01,VFX-00149,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VFX-00149-02,VFX-00149,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VIS-00113-01,VIS-00113,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VIS-00113-02,VIS-00113,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VLG-00046-01,VLG-00046,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VLG-00046-02,VLG-00046,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VLG-00047-01,VLG-00047,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VLG-00047-02,VLG-00047,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VLG-00054-01,VLG-00054,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VLG-00054-02,VLG-00054,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VNF-00036-01,VNF-00036,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VNF-00036-02,VNF-00036,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VVD-00019-01,VVD-00019,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VVD-00019-02,VVD-00019,iec62196T2COMBO,mode4DC,950.0,250.0,120000.0,237500.0,0.505,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AMD-00103-01,AMD-00103,iec62196T2COMBO,mode4DC,1000.0,350.0,180000.0,350000.0,0.514,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AMD-00103-02,AMD-00103,iec62196T2COMBO,mode4DC,1000.0,350.0,180000.0,350000.0,0.514,sub-declaração,MÉDIO
GLPP,Galp Power OPC,ABF-00061-01,ABF-00061,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,ARV-00021-01,ARV-00021,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,ARV-00021-02,ARV-00021,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,FLG-00034-01,FLG-00034,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,FLG-00034-02,FLG-00034,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,FVN-00002-01,FVN-00002,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,FVN-00002-02,FVN-00002,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LRA-00187-01,LRA-00187,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LRA-00187-02,LRA-00187,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MBR-00006-01,MBR-00006,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MBR-00006-02,MBR-00006,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MBR-00007-01,MBR-00007,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MBR-00007-02,MBR-00007,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MBR-00008-01,MBR-00008,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MBR-00008-02,MBR-00008,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MGR-00032-01,MGR-00032,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MGR-00032-02,MGR-00032,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,SRT-00004-02,SRT-00004,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,STS-00032-01,STS-00032,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,STS-00032-02,STS-00032,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VFX-00101-01,VFX-00101,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VFX-00101-02,VFX-00101,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VNG-00081-01,VNG-00081,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VNG-00081-02,VNG-00081,iec62196T2COMBO,mode4DC,950.0,120.0,60000.0,114000.0,0.526,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LSB-00954-01,LSB-00954,iec62196T2,mode3AC3p,240.0,16.0,3700.0,6651.1,0.556,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LSB-00954-02,LSB-00954,iec62196T2,mode3AC3p,240.0,16.0,3700.0,6651.1,0.556,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LSB-00955-01,LSB-00955,iec62196T2,mode3AC3p,240.0,16.0,3700.0,6651.1,0.556,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LSB-00955-02,LSB-00955,iec62196T2,mode3AC3p,240.0,16.0,3700.0,6651.1,0.556,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LSB-00956-01,LSB-00956,iec62196T2,mode3AC3p,240.0,16.0,3700.0,6651.1,0.556,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LSB-00956-02,LSB-00956,iec62196T2,mode3AC3p,240.0,16.0,3700.0,6651.1,0.556,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LSB-80149-01,LSB-80149,iec62196T2,mode3AC3p,240.0,32.0,7400.0,13302.2,0.556,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LSB-80149-02,LSB-80149,iec62196T2,mode3AC3p,240.0,32.0,7400.0,13302.2,0.556,sub-declaração,MÉDIO
GLPP,Galp Power OPC,MOBI-OER-00220-01,MOBI-OER-00220,iec62196T2,mode3AC3p,240.0,32.0,7400.0,13302.2,0.556,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AZB-00028-01,AZB-00028,iec62196T2COMBO,mode4DC,1000.0,500.0,300000.0,500000.0,0.6,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AZB-00028-02,AZB-00028,iec62196T2COMBO,mode4DC,1000.0,500.0,300000.0,500000.0,0.6,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AZB-00029-01,AZB-00029,iec62196T2COMBO,mode4DC,1000.0,500.0,300000.0,500000.0,0.6,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AZB-00029-02,AZB-00029,iec62196T2COMBO,mode4DC,1000.0,500.0,300000.0,500000.0,0.6,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AZB-00030-01,AZB-00030,iec62196T2COMBO,mode4DC,1000.0,500.0,300000.0,500000.0,0.6,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AZB-00030-02,AZB-00030,iec62196T2COMBO,mode4DC,1000.0,500.0,300000.0,500000.0,0.6,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AZB-00031-01,AZB-00031,iec62196T2COMBO,mode4DC,1000.0,500.0,300000.0,500000.0,0.6,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AZB-00031-02,AZB-00031,iec62196T2COMBO,mode4DC,1000.0,500.0,300000.0,500000.0,0.6,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AZB-00032-01,AZB-00032,iec62196T2COMBO,mode4DC,1000.0,500.0,300000.0,500000.0,0.6,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AZB-00032-02,AZB-00032,iec62196T2COMBO,mode4DC,1000.0,500.0,300000.0,500000.0,0.6,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AZB-00033-01,AZB-00033,iec62196T2COMBO,mode4DC,1000.0,500.0,300000.0,500000.0,0.6,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AZB-00033-02,AZB-00033,iec62196T2COMBO,mode4DC,1000.0,500.0,300000.0,500000.0,0.6,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LSB-00655-01,LSB-00655,chademo,mode3AC3p,400.0,120.0,50000.0,83138.4,0.601,sub-declaração,MÉDIO
GLPP,Galp Power OPC,ABF-00061-01,ABF-00061,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,ABT-00012-01,ABT-00012,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,ABT-00012-02,ABT-00012,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,ABT-00013-01,ABT-00013,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,ABT-00013-02,ABT-00013,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AJZ-00008-01,AJZ-00008,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,AJZ-00008-02,AJZ-00008,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,ALQ-00022-01,ALQ-00022,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,ALQ-00022-02,ALQ-00022,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,FIG-00044-01,FIG-00044,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,FIG-00044-02,FIG-00044,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,FNC-00079-01,FNC-00079,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,FNC-00079-02,FNC-00079,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LNH-00018-01,LNH-00018,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LNH-00018-02,LNH-00018,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LOU-00015-01,LOU-00015,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,LOU-00015-02,LOU-00015,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OBR-00021-01,OBR-00021,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OBR-00021-02,OBR-00021,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OBR-00022-01,OBR-00022,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OBR-00022-02,OBR-00022,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OER-00280-01,OER-00280,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OER-00280-02,OER-00280,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OER-00281-01,OER-00281,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OER-00281-02,OER-00281,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OER-00282-01,OER-00282,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OER-00282-02,OER-00282,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OER-00283-01,OER-00283,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OER-00283-02,OER-00283,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OER-00294-01,OER-00294,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OER-00294-02,OER-00294,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OER-00295-01,OER-00295,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,OER-00295-02,OER-00295,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,ORQ-00007-01,ORQ-00007,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,ORQ-00007-02,ORQ-00007,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,ORQ-00008-01,ORQ-00008,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,ORQ-00008-02,ORQ-00008,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,SNT-00083-01,SNT-00083,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,SNT-00083-02,SNT-00083,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,SRT-00007-01,SRT-00007,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,SRT-00007-02,SRT-00007,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,STB-00036-01,STB-00036,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,STB-00036-02,STB-00036,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,STB-00037-01,STB-00037,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,STB-00037-02,STB-00037,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,STB-00115-01,STB-00115,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,STB-00115-02,STB-00115,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,STB-00116-01,STB-00116,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,STB-00116-02,STB-00116,iec62196T2COMBO,mode4DC,950.0,300.0,180000.0,285000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VFX-00100-01,VFX-00100,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VFX-00100-02,VFX-00100,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
GLPP,Galp Power OPC,VNG-00162-02,VNG-00162,iec62196T2COMBO,mode4DC,950.0,200.0,120000.0,190000.0,0.632,sub-declaração,MÉDIO
